layer,head,head_index,n_prompts,period_mean,period_min,period_max,period_std,period_q25,period_q75,period_iqr,period_range,dominant_period,dominant_period_count
12,9,153,128,7.743261014159454,2.0606060606060606,13.6,2.5219010578561227,6.181818181818182,9.714285714285715,3.5324675324675336,11.539393939393939,9.714285714285715,60
12,10,154,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
12,11,155,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
13,0,156,128,7.3763918160037445,2.0,22.666666666666668,5.332908238213406,3.090909090909091,9.714285714285715,6.6233766233766245,20.666666666666668,9.714285714285715,35
13,1,157,128,7.484914647246455,2.0606060606060606,22.666666666666668,3.21058490472524,3.090909090909091,9.714285714285715,6.6233766233766245,20.60606060606061,9.714285714285715,63
13,2,158,128,7.014750268979211,2.125,22.666666666666668,3.5680288954289265,3.090909090909091,9.714285714285715,6.6233766233766245,20.541666666666668,9.714285714285715,40
13,3,159,128,6.384109142668926,2.9565217391304346,13.6,2.9201032389733963,3.090909090909091,6.8,3.709090909090909,10.643478260869564,6.8,40
13,4,160,128,9.971267854088847,2.0,17.0,4.478450612988956,6.8,13.6,6.8,15.0,13.6,42
13,5,161,128,3.7479376707659933,2.0606060606060606,9.714285714285715,1.7508138932989719,3.090909090909091,3.238095238095238,0.1471861471861473,7.653679653679655,3.090909090909091,67
13,6,162,128,10.530230057344529,2.125,22.666666666666668,5.992107819845763,6.181818181818182,17.0,10.818181818181818,20.541666666666668,17.0,43
13,7,163,128,6.096605822860036,2.0,13.6,3.1249298026321517,3.090909090909091,9.714285714285715,6.6233766233766245,11.6,3.090909090909091,32
13,8,164,128,8.45636160714286,3.4,17.0,1.8799330896125634,6.181818181818182,9.714285714285715,3.5324675324675336,13.6,9.714285714285715,78
13,9,165,128,5.980160136427222,2.0606060606060606,22.666666666666668,3.452958627292455,3.090909090909091,7.791666666666666,4.700757575757575,20.60606060606061,6.181818181818182,32
13,10,166,128,3.6196285983931693,2.0,13.6,1.8863029745954594,2.9565217391304346,3.090909090909091,0.13438735177865624,11.6,3.090909090909091,47
13,11,167,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
14,0,168,128,6.1818181818181825,6.181818181818182,6.181818181818182,8.881784197001252e-16,6.181818181818182,6.181818181818182,0.0,0.0,6.181818181818182,128
14,1,169,128,6.741096095282678,2.0,9.714285714285715,3.229151793688353,3.090909090909091,9.714285714285715,6.6233766233766245,7.714285714285715,9.714285714285715,67
14,2,170,128,4.418395984968777,2.0606060606060606,11.333333333333334,2.5803817923307517,3.090909090909091,3.7777777777777777,0.6868686868686869,9.272727272727273,3.090909090909091,56
14,3,171,128,6.214245129870131,6.181818181818182,9.714285714285715,0.31531089243138877,6.181818181818182,6.181818181818182,0.0,3.5324675324675336,6.181818181818182,126
